product_name,product_price,review,category
Tai nghe TWS AVA+ Go P310,170.000₫,"vừa mua lúc chiều được mỗi tai phải có tiếng, tai trái tịt ngỏm.",head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,"Tai trái lỗi nghe 2 tiếng hết pin,nt hỗ trợ đã 2 ngày k ai hỗ trợ",head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,Ghi là sử dụng 7h mà mới xài 5h hết sạch pin rồi,head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,Đặt màu đen rõ ràng sao lại giao màu trắng vậy,head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,"Mới vừa nhận được hàng tai nghe kết nối kém cữ kì, không kết nối được Bluetooth với điện thoại. Yêu cầu đổi hàng",head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,Thời gian sử dụng không được 7h như quảng cáo tai bên trái tầm 4h tai bên phải thì 5h như vậy đổi cái khác được không,head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,"Thanks các e đã hỗ trợ kĩ thuật nhé, của a lại sài dc rồi, k phải đổi cái khác. Nghe tốt, pin trâu , a rất hài lòng. Yêu các em",head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,"Mới mua lúc sáng chưa kịp dùng thì đã bị lỗi tai nghe không sạc được, gọi bảo hành thì không thấy ai nghe máy",head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,Sao sạc đầy pin nhưng mà kết nối báo pin còn 60% pin vậy cần đc hổ trợ tai nghe mới mua,head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,"Đánh giá theo giá tiền sau 3 ngày sdThiết kế Ok, ko đau tai.Âm thanh ỔnPin Khá trâu.Nhược điểm Cảm ứng đôi khi ko nhạy lắm, nhưng tóm lại vẫn ổn.",head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,Mới mua được 2 ngày . Hiện tại không kết nối được.Mình cần bảo hành đổi sản phẩm thì sao nhỉ .,head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,",, mua có 160k ... Nghe cũng được thôi thấy kg thít lắm ,.. mới mua được máy ngày kg biết chả hàng lại được hông nữa",head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,Nghe nhạc rất tốt cảm ơn tgdd chúc cán bộ công nhân viên sức khỏe và hạnh phúc,head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,"Âm thanh vang, giá cả tốt trong tầm giá, gọn nhẹ, mọi người có thể tham khảo mẫu tai nghe này.",head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,"Ổn, nv nhiệt tình",head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,"Mới mua,về nghe được 1 bên yêu cầu trả hàng",head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,Kết nối kém,head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,Tai nghe đẹpChất âm thì hơi ít bass thiên về trebleĐộ trễ thấp,head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,Nhân viên phục vụ nhiệt tình,head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,"Mik mua về xài đc khoảng 3 tháng thì có dấu hiệu đôi lúc sạc ko vô ở 1 bên tai ạ, ko BT mik có thể ra bảo hành đc ko ạ",head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,Sao mình không kết nối được với điện thoại.,head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,Không kết nối được với điện thoại,head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,"Mới mua về,tai trái ko mở đc. Tai phải chập chờn lúc đc lúc ko. Chán yêu cầu trả lại sản phẩm",head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,Sản phẩm rẻ không đòi hỏi cao mà vừa sử dụng đúng 1 tháng là míc bị rè nói chuyện đàm thoại người bên kia đầu dây ko nghe rõ đc không biết bên hệ thống có cho đổi lên tai giá cao hơn 1 ít để sử dụng bền hơn 1 xíu được không ạk,head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,"Không nghe được...nghe được 1 chút thì tắt,sạc rồi cũng không nghe được",head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,Mới mua về nghe đc 2 bên xíu lại 1 bên hk nghe đc là sao ta,head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,"mới mua về nghe được 2 tai, không vô sạc, 1 tai thì k nghe được nưa là sao ta",head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,"mua 2 cái, giá khuyến mãi, rẻ, âm thanh tốt, pin thì xài khi kết nối 2 tai đồng thời với máy laptop liên tục khoảng 2.5h là hết 1 bên tai, tai còn lại chưa nghe tiếp tới hết coi cộng tổng bao nhiêu tiếng. tóm lại, giá tốt, âm tốt, pin đại khái 2 tiếng cũng ổn nhưng không hiểu sao ghi tính năng 7 tiếng thì thấy không khớp với giới thiệu sản phẩm.",head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,Sao điện thoại mình không tìm thấy thiết bị vậy ạ. Lấy tai nghe khỏi hộp cũng k thấy tín hiệu gì,head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,Bass ổn âm thanh to rõ nghe được.pin khá trâu lâu lâu cái tụt pin nhanh mặc dù sạc đầy 100%.Sd gần 1 tháng thì 1 bên tai nghe bị nhỏ phải hiệu chỉnh bằng điện thoại mới nghe đồng đều 2 bên được,head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,Công báo sạc 1.5 h là đầy mà sạc 2 h chưa thấy gì,head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,"Ad ơi e chỉ mở được 1 tai nghe bên trái thôi ạ , còn bên còn lại k mở được ạ , hôm qua mùa về còn mở được cả hai , sạc xong lấy ra thì chỉ dùng được 1 bên thôi ạ",head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,Sao em sài được vài phút đầu cái nó tự động tắt vậy ạ,head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,"Ngon, rẻ, nhân viên nhiệt tình",head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,Đặt màu đen lại gửi màu trăng là sao mjk muốn đổi hàng,head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,"vừa mua lúc chiều được mỗi tai phải có tiếng, tai trái tịt ngỏm.",head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,"Tai trái lỗi nghe 2 tiếng hết pin,nt hỗ trợ đã 2 ngày k ai hỗ trợ",head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,Ghi là sử dụng 7h mà mới xài 5h hết sạch pin rồi,head-phone
Tai nghe TWS AVA+ Go P310,170.000₫,Đặt màu đen rõ ràng sao lại giao màu trắng vậy,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,đang dùng lỗi. giờ ko kết nối đc bluetooth nữa.,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,tôi không kết nối với MacBook được,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,Đã mua và tgdd giao cho một cái hàng đã bóc sạch seal rồi dán keo trong lại. Hộp bên trong thì củ. Gọi điện thì đổi lại cho mình một cái cũng y chang. Các bạn nên cân nhắc trước khi mua.,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,"Xin chào TGDDMình mua tai nghe này vào 02/02/2025. Đến thời điểm hiện tại là khoảng 10 ngày. Tuy nhiên, tai nghe này không kết nối được với máy tính, laptop và iphone. Đã thử rất nhiều lần nhưng vẫn không kết nối được.",head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,"Shop gửi tai nghe cũ, xước, phim bảo vệ đầu sạc đã bị bóc.Sạc 1 bên không vào.",head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,"Mới mua hôm qua, ship tận nơi. Ship về không có được cái túi cho khách. Trong hộp thì tai nghe có nhiều vết như đã qua sử dụng, cũng ko kèm cáp sạc. Từng rất tin tưởng TGDĐ nhưng giờ dịch vụ tệ quá",head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,Mua được mấy ngày nhưng mình cảm thấy redmi buds 6 lite k phù hợp vs mk nên mk muốn đổi sang anker soundcore r50i nc có tính thêm phí k shop,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,không kết nối được với máy tính,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,Tai nghe Ok nhưng có màu đen thì tốt hon,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,"sử dụng tai nghe ở nơi yên tĩnh hoặc tiếng ồn không lớn thì không có vấn đề nhưng khi sử dụng tại nơi có âm thanh lớn tai nghe liên tục tự động chuyển từ chế độ chống ồn không chống ồn xuyên âm khó chịu vô cùng, khả năng chống ồn kémsạc đầy dùng liên tục trong 1h30p, bên trái còn 70%, bên phải còn 73% pin dùng liên tục chắc được hơn 5h. dùng lâu dài chắc chỉ còn nghe được bằng 1 bên",head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,Không bắt được Bluetooth,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,Phím cảm ứng trên tai nghe có đk đâu,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,"mình mới mua chiều nay thấy có thể kết nối windows, test ở cửa hàng thì được mà về nhà dùng lap tìm kiếm thấy có thiết bị tai nghe mà không connect được",head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,Chế độ chống ồn lúc có lúc ko vậy a,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,đang dùng tự dưng lăn đùng ra ngoẳng,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,"Bass lúc có lúc không, bật chống ồn thì lúc chống ồn được lúc không",head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,"Tai nghe mắc hơn mà còn tệ hơn tai nghe cũ của mình, thông tin 38h nhưng chỉ xài được khoảng hơn 20h",head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,Thông số tai nghe là 7h mà sao được có 4h là hết pin rồi,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,"Kết nối ok, âm thanh cũng khá là ok. Nếu trong tầm giá 700k mà hàng chính hãng thì con này khá là tốt so với giá tiền của nó",head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,"nghe lúc to lúc nhỏ, cảm biến tệ, không hỗ trợ cảm biến cuộc gọi, nói chung là tệ",head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,ổn,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,Mình mua Redmine 13 pro 5g cùng với tai nghe thì kết nối quá ok. Nhưng sao kết nối với thiết bị khác thì ko tìm thấy. Thử mấy đt đề ko đc. Mong ad liên hệ xxxx404321,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,"Sao khi mình bật chống ồn lên bass lại ko đều vậy ạ ,mong kỹ thuật viên giải thích và đưa ra cách khắc phục",head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,Bật chống ồn bass lúc to lúc nhỏ nghe rất khó chịu khắc phục sao đây,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,Ko điều khiển được cuộc gọi trong các ứng dụng OTT.,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,"Đệm tai nghe ở chỗ nào vậy mọi ng,e quên k để ý về nhà k biết n ở đâu",head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,"Bật chống ồn bass lúc có lúc ko lúc mạnh lúc nhẹ,pin thì ko đồng đều",head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,"Nghe hay, chống ồn ok, đối với mình sản phẩm này rất tốt luôn ý",head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,Pin tai nghe thông số là 7 giờNhưng dùng được có 4 giờ là hết pin,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,Chất lượng âm thanh chưa tốt. Đeo lên tai khá lỏng dễ rơi,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,Cảm nhận là đi mua bao da bảo vệ khó khăn...cho 3 sao,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,"Tai nghe bị hết pin không đều, kết nối đôi lúc bị lỗi, cần tư vấn",head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,Chỉ kết nối được với điện thoại. Không kết nối được với laptop và smart tivi,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,Bass lúc có lúc không lúc mạnh lúc nhẹ mình mới mua hồi sáng mong được tư vấn,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,Mới mua kết nối với đt Xiaomi not 11 đc 1 lần nghe khá ổn. Kết nối với đt Xiaomi not13 ko có tín hiệu. Đã thử với đt khác cũng ko có tín hiệu Bluetooth,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,"Bass không ổn định lúc có lúc không nghe rất khó chịu , sử dụng thêm 1 tuần xem thế nào rồi sẽ đổi cái khác",head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,"Bass lúc có lúc không , lúc nhỏ lúc to sản phẩm lỗi cảm biến không nhạy",head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,"Tai nghe đang bật chống ồn mà nó tự tắt rồi lại tự bật, đổi cái thứ 2 rồi mà vẫn thế có khắc phục được không ạ",head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,"Mới dùng khoảng 2 tuần, mọi thông số tốt chỉ có 1 điều là khi đi xe máy thì chế độ chống ồn không giữ nguyễn mà thay đổi lúc có lúc không.",head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,Tiếng pass lúc có lúc ko nghe rất khó chịu,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,"Sao đang nghe bình thường lúc thì bên to bên nhỏ lúc thì âm thanh không đồng nhất vậy ,",head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,Mình dùng thấy rất tốt nghe nhạc thì khỏi chê mình dùng nữa tháng rồi vẫn hay như mọi ngày âm thanh rất to nghe nhạc xem fim rất tốt pin thì Theo mình dùng tầm 3 ngày mới cần phải sạc mà sạc 2 tiếng là đay ùi buổi sáng mình đi làm hay đeo 1 bên tai nghe để nghe nhạc khi mình chạy xe nói chuyện điện thoại nghe rõ và mình thấy rất thích tai nghe này,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,"Kết nối các th.bị khác rất khó khăn, mất nhiều thời gian, thỉnh thoảng hay bị rè, mất thêm ngày đổi trả 2 lần mới ổn, được cái là không loạn cảm ứng như những tai nghe khác",head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,"Chê đô chông ôn luc chay xe may không ôn đinh, luc co luc không. Không biêt moi ngươi co bi ko nưa",head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,"Tai nghe mình bị bass lúc to lúc nhỏ, lúc có lúc không Hướng xử lý như thế nào Đổi lại cái khác hay sao",head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,Tại sao âm thanh cứ k đồng nhất . Lý do gì,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,Pin trên thông tin là 7h mà mình dùng chỉ đc 34 h hộp sạc đc 4 5lần là khoản 20 tiếng so với tt khác nhau thì có được đổi trả bảo hành không ạ.,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,Tai mình mới mua. Nhưng âm lượng hai tai không đồng nhất. Hk pk có được đổi sản phẩm khác không admin,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,Mình mới mua đc 1 tuần âm bass sao lúc lớn lúc nhỏ không biết có bị sao không nữa,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,mình mới mua tai nghe này tuần trước.pin thì trâu khỏi bàn.âm thanh nghe ok .có đều mua về một bên tai cảm ứng không nhạy.hôm qua mang ra nói lỗi cảm ứng. nv hỗ trợ đổi cho cái mới liền luôn.chắc do lâu lâu có cái bị lỗi thôi.nói chung tầm giá 690k xứng đáng rồi .không thể đòi hỏi thêm.mua ở TGDD thì yên tâm.,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,"Kết nối siêu nhanh , chống ồn quá tốt luôn , vượt cả mong đợi",head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,"Tôi mới mua hôm qua, âm bass lúc mạnh lúc nhẹ bất thường có đc bảo hành không hả shop.",head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,"Kết nối nhanh, âm thanh tốt, chống ồn khá tốt, độ trễ không phù hợp cho gaming nhưng không mua cho mục đích game nên thấy ổn áp",head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,Con tai nghe này ko có game mode,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,ổn,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,Mình mua Redmine 13 pro 5g cùng với tai nghe thì kết nối quá ok. Nhưng sao kết nối với thiết bị khác thì ko tìm thấy. Thử mấy đt đề ko đc. Mong ad liên hệ xxxx404321,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,"Sao khi mình bật chống ồn lên bass lại ko đều vậy ạ ,mong kỹ thuật viên giải thích và đưa ra cách khắc phục",head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,Bật chống ồn bass lúc to lúc nhỏ nghe rất khó chịu khắc phục sao đây,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,Ko điều khiển được cuộc gọi trong các ứng dụng OTT.,head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,"Đệm tai nghe ở chỗ nào vậy mọi ng,e quên k để ý về nhà k biết n ở đâu",head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,"Bật chống ồn bass lúc có lúc ko lúc mạnh lúc nhẹ,pin thì ko đồng đều",head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,"Nghe hay, chống ồn ok, đối với mình sản phẩm này rất tốt luôn ý",head-phone
Tai nghe TWS Xiaomi Redmi Buds 6 Lite,590.000₫,Pin tai nghe thông số là 7 giờNhưng dùng được có 4 giờ là hết pin,head-phone
